"Id Derivação";"Tags Produto";Código;"Código Alternativo";"Id Produto";"Produto - Derivação";"Nome da Derivação";Marca;Modelo;"Qtde Estoque";"Id Pai";"Código Pai";"Código Agrupador";Tipo;"Tipo Registro";EAN;NCM;CEST;"Origem Fiscal";"Peso (kg)";"Largura (cm)";"Altura (cm)";"Comprimento (cm)";Volume;"Palavras Chave";"Data de Lançamento";"Data Atualização Produto";Ativo
59067;;01043334;;3526;"Chinelo Papete Slide Feminino Modare 7125.200 Italia - chinelo slide actvitta 7125.200 italia (107621 avela/terracota 34)";"chinelo slide actvitta 7125.200 italia (107621 avela/terracota 34)";Modare;"7125.200 ITALIA";0;59061;2581615;2581615-107621avelaterracota;Produto;Filho;7900350686790;64029990;;0;0,400;14,00;10,00;30,00;0;"chinelo modare ultraconforto chinelo slide modare feminino slide feminino modare confortável chinelo feminino modare confortável chinelo feminino casual modare slide feminino confortável chinelo feminino macio chinelo feminino leve chinelo feminino moderno chinelo feminino para dia a dia slide feminino casual chinelo feminino confortável passeio chinelo feminino modare lançamento slide feminino confortável modare chinelo feminino versátil chinelo feminino estilo slide chinelo feminino confortável caminhada leve chinelo feminino moderno casual chinelo feminino moda casual chinelo feminino prático slide feminino leve confortável chinelo feminino confortável verão chinelo feminino leve e macio chinelo feminino confortável para passeio chinelo feminino antiderrapante slide feminino confortável dia a dia chinelo feminino confortável modare ultraconforto chinelo feminino confortável moda casual chinelo feminino moderno confortável chinelo feminino estilo casual";;"07/05/2026 14:41:48";Sim
59066;;01043335;;3526;"Chinelo Papete Slide Feminino Modare 7125.200 Italia - chinelo slide actvitta 7125.200 italia (107621 avela/terracota 35)";"chinelo slide actvitta 7125.200 italia (107621 avela/terracota 35)";Modare;"7125.200 ITALIA";1;59061;2581615;2581615-107621avelaterracota;Produto;Filho;7900350686806;64029990;;0;0,400;14,00;10,00;30,00;0;"chinelo modare ultraconforto chinelo slide modare feminino slide feminino modare confortável chinelo feminino modare confortável chinelo feminino casual modare slide feminino confortável chinelo feminino macio chinelo feminino leve chinelo feminino moderno chinelo feminino para dia a dia slide feminino casual chinelo feminino confortável passeio chinelo feminino modare lançamento slide feminino confortável modare chinelo feminino versátil chinelo feminino estilo slide chinelo feminino confortável caminhada leve chinelo feminino moderno casual chinelo feminino moda casual chinelo feminino prático slide feminino leve confortável chinelo feminino confortável verão chinelo feminino leve e macio chinelo feminino confortável para passeio chinelo feminino antiderrapante slide feminino confortável dia a dia chinelo feminino confortável modare ultraconforto chinelo feminino confortável moda casual chinelo feminino moderno confortável chinelo feminino estilo casual";;"07/05/2026 14:41:48";Sim
59065;;01043336;;3526;"Chinelo Papete Slide Feminino Modare 7125.200 Italia - chinelo slide actvitta 7125.200 italia (107621 avela/terracota 36)";"chinelo slide actvitta 7125.200 italia (107621 avela/terracota 36)";Modare;"7125.200 ITALIA";0;59061;2581615;2581615-107621avelaterracota;Produto;Filho;7900350686813;64029990;;0;0,400;14,00;10,00;30,00;0;"chinelo modare ultraconforto chinelo slide modare feminino slide feminino modare confortável chinelo feminino modare confortável chinelo feminino casual modare slide feminino confortável chinelo feminino macio chinelo feminino leve chinelo feminino moderno chinelo feminino para dia a dia slide feminino casual chinelo feminino confortável passeio chinelo feminino modare lançamento slide feminino confortável modare chinelo feminino versátil chinelo feminino estilo slide chinelo feminino confortável caminhada leve chinelo feminino moderno casual chinelo feminino moda casual chinelo feminino prático slide feminino leve confortável chinelo feminino confortável verão chinelo feminino leve e macio chinelo feminino confortável para passeio chinelo feminino antiderrapante slide feminino confortável dia a dia chinelo feminino confortável modare ultraconforto chinelo feminino confortável moda casual chinelo feminino moderno confortável chinelo feminino estilo casual";;"07/05/2026 14:41:48";Sim
59064;;01043337;;3526;"Chinelo Papete Slide Feminino Modare 7125.200 Italia - chinelo slide actvitta 7125.200 italia (107621 avela/terracota 37)";"chinelo slide actvitta 7125.200 italia (107621 avela/terracota 37)";Modare;"7125.200 ITALIA";0;59061;2581615;2581615-107621avelaterracota;Produto;Filho;7900350686837;64029990;;0;0,400;14,00;10,00;30,00;0;"chinelo modare ultraconforto chinelo slide modare feminino slide feminino modare confortável chinelo feminino modare confortável chinelo feminino casual modare slide feminino confortável chinelo feminino macio chinelo feminino leve chinelo feminino moderno chinelo feminino para dia a dia slide feminino casual chinelo feminino confortável passeio chinelo feminino modare lançamento slide feminino confortável modare chinelo feminino versátil chinelo feminino estilo slide chinelo feminino confortável caminhada leve chinelo feminino moderno casual chinelo feminino moda casual chinelo feminino prático slide feminino leve confortável chinelo feminino confortável verão chinelo feminino leve e macio chinelo feminino confortável para passeio chinelo feminino antiderrapante slide feminino confortável dia a dia chinelo feminino confortável modare ultraconforto chinelo feminino confortável moda casual chinelo feminino moderno confortável chinelo feminino estilo casual";;"07/05/2026 14:41:48";Sim
59070;;01043338;;3526;"Chinelo Papete Slide Feminino Modare 7125.200 Italia - chinelo slide actvitta 7125.200 italia (107621 avela/terracota 38)";"chinelo slide actvitta 7125.200 italia (107621 avela/terracota 38)";Modare;"7125.200 ITALIA";4;59061;2581615;2581615-107621avelaterracota;Produto;Filho;7900350686851;64029990;;0;0,400;14,00;10,00;30,00;0;"chinelo modare ultraconforto chinelo slide modare feminino slide feminino modare confortável chinelo feminino modare confortável chinelo feminino casual modare slide feminino confortável chinelo feminino macio chinelo feminino leve chinelo feminino moderno chinelo feminino para dia a dia slide feminino casual chinelo feminino confortável passeio chinelo feminino modare lançamento slide feminino confortável modare chinelo feminino versátil chinelo feminino estilo slide chinelo feminino confortável caminhada leve chinelo feminino moderno casual chinelo feminino moda casual chinelo feminino prático slide feminino leve confortável chinelo feminino confortável verão chinelo feminino leve e macio chinelo feminino confortável para passeio chinelo feminino antiderrapante slide feminino confortável dia a dia chinelo feminino confortável modare ultraconforto chinelo feminino confortável moda casual chinelo feminino moderno confortável chinelo feminino estilo casual";;"07/05/2026 14:41:48";Sim
59068;;01043339;;3526;"Chinelo Papete Slide Feminino Modare 7125.200 Italia - chinelo slide actvitta 7125.200 italia (107621 avela/terracota 39)";"chinelo slide actvitta 7125.200 italia (107621 avela/terracota 39)";Modare;"7125.200 ITALIA";3;59061;2581615;2581615-107621avelaterracota;Produto;Filho;7900350686868;64029990;;0;0,400;14,00;10,00;30,00;0;"chinelo modare ultraconforto chinelo slide modare feminino slide feminino modare confortável chinelo feminino modare confortável chinelo feminino casual modare slide feminino confortável chinelo feminino macio chinelo feminino leve chinelo feminino moderno chinelo feminino para dia a dia slide feminino casual chinelo feminino confortável passeio chinelo feminino modare lançamento slide feminino confortável modare chinelo feminino versátil chinelo feminino estilo slide chinelo feminino confortável caminhada leve chinelo feminino moderno casual chinelo feminino moda casual chinelo feminino prático slide feminino leve confortável chinelo feminino confortável verão chinelo feminino leve e macio chinelo feminino confortável para passeio chinelo feminino antiderrapante slide feminino confortável dia a dia chinelo feminino confortável modare ultraconforto chinelo feminino confortável moda casual chinelo feminino moderno confortável chinelo feminino estilo casual";;"07/05/2026 14:41:48";Sim
59071;;01043340;;3526;"Chinelo Papete Slide Feminino Modare 7125.200 Italia - chinelo slide actvitta 7125.200 italia (107621 avela/terracota 40)";"chinelo slide actvitta 7125.200 italia (107621 avela/terracota 40)";Modare;"7125.200 ITALIA";2;59061;2581615;2581615-107621avelaterracota;Produto;Filho;7900350686875;64029990;;0;0,400;14,00;10,00;30,00;0;"chinelo modare ultraconforto chinelo slide modare feminino slide feminino modare confortável chinelo feminino modare confortável chinelo feminino casual modare slide feminino confortável chinelo feminino macio chinelo feminino leve chinelo feminino moderno chinelo feminino para dia a dia slide feminino casual chinelo feminino confortável passeio chinelo feminino modare lançamento slide feminino confortável modare chinelo feminino versátil chinelo feminino estilo slide chinelo feminino confortável caminhada leve chinelo feminino moderno casual chinelo feminino moda casual chinelo feminino prático slide feminino leve confortável chinelo feminino confortável verão chinelo feminino leve e macio chinelo feminino confortável para passeio chinelo feminino antiderrapante slide feminino confortável dia a dia chinelo feminino confortável modare ultraconforto chinelo feminino confortável moda casual chinelo feminino moderno confortável chinelo feminino estilo casual";;"07/05/2026 14:41:48";Sim
59069;;01043341;;3526;"Chinelo Papete Slide Feminino Modare 7125.200 Italia - chinelo slide actvitta 7125.200 italia (107621 avela/terracota 41)";"chinelo slide actvitta 7125.200 italia (107621 avela/terracota 41)";Modare;"7125.200 ITALIA";0;59061;2581615;2581615-107621avelaterracota;Produto;Filho;;64029990;;0;0,400;14,00;10,00;30,00;0;"chinelo modare ultraconforto chinelo slide modare feminino slide feminino modare confortável chinelo feminino modare confortável chinelo feminino casual modare slide feminino confortável chinelo feminino macio chinelo feminino leve chinelo feminino moderno chinelo feminino para dia a dia slide feminino casual chinelo feminino confortável passeio chinelo feminino modare lançamento slide feminino confortável modare chinelo feminino versátil chinelo feminino estilo slide chinelo feminino confortável caminhada leve chinelo feminino moderno casual chinelo feminino moda casual chinelo feminino prático slide feminino leve confortável chinelo feminino confortável verão chinelo feminino leve e macio chinelo feminino confortável para passeio chinelo feminino antiderrapante slide feminino confortável dia a dia chinelo feminino confortável modare ultraconforto chinelo feminino confortável moda casual chinelo feminino moderno confortável chinelo feminino estilo casual";;"07/05/2026 14:41:48";Sim
59086;;01043433;;3525;"Chinelo Tamanco Slide Feminino Modare 7142.101 Pele Strech - tamanco slide modare 7142.101 pele strech (15745 preto/preto x 33)";"tamanco slide modare 7142.101 pele strech (15745 preto/preto x 33)";Modare;"7142.101 PELE STRECH";0;59060;2581614;2581614-15745pretopretox;Produto;Filho;7900294356988;64041900;;0;0,500;16,00;10,00;30,00;0;"tamanco modare ultraconforto tamanco modare feminino confortável tamanco feminino modare tamanco feminino confortável tamanco feminino casual modare tamanco feminino dia a dia tamanco feminino confortável para caminhar tamanco feminino macio tamanco feminino leve tamanco feminino moderno tamanco feminino confortável modare ultraconforto tamanco feminino anatômico tamanco feminino confortável passeio tamanco feminino casual confortável tamanco feminino versátil tamanco feminino confortável verão tamanco feminino leve e confortável tamanco feminino com palmilha macia tamanco feminino antiderrapante tamanco feminino confortável moda casual tamanco feminino prático tamanco feminino confortável para trabalho tamanco feminino confortável para passeio tamanco feminino confortável caminhada leve tamanco feminino elegante confortável tamanco feminino estilo casual tamanco feminino confortável modare lançamento tamanco feminino confortável dia a dia tamanco feminino confortável macio tamanco feminino leve confortável";;"30/04/2026 10:05:52";Sim
59101;;01043434;;3525;"Chinelo Tamanco Slide Feminino Modare 7142.101 Pele Strech - tamanco slide modare 7142.101 pele strech (15745 preto/preto x 34)";"tamanco slide modare 7142.101 pele strech (15745 preto/preto x 34)";Modare;"7142.101 PELE STRECH";4;59060;2581614;2581614-15745pretopretox;Produto;Filho;7900294356995;64041900;;0;0,500;16,00;10,00;30,00;0;"tamanco modare ultraconforto tamanco modare feminino confortável tamanco feminino modare tamanco feminino confortável tamanco feminino casual modare tamanco feminino dia a dia tamanco feminino confortável para caminhar tamanco feminino macio tamanco feminino leve tamanco feminino moderno tamanco feminino confortável modare ultraconforto tamanco feminino anatômico tamanco feminino confortável passeio tamanco feminino casual confortável tamanco feminino versátil tamanco feminino confortável verão tamanco feminino leve e confortável tamanco feminino com palmilha macia tamanco feminino antiderrapante tamanco feminino confortável moda casual tamanco feminino prático tamanco feminino confortável para trabalho tamanco feminino confortável para passeio tamanco feminino confortável caminhada leve tamanco feminino elegante confortável tamanco feminino estilo casual tamanco feminino confortável modare lançamento tamanco feminino confortável dia a dia tamanco feminino confortável macio tamanco feminino leve confortável";;"30/04/2026 10:05:52";Sim
